4;Colegio Trinitarios Aula Gerardo Diego C/ Trinidad 1;40.4806963;-3.363973;18
4;Local FAPA Calle Daoíz y Velarde, 9;40.48622;-3.368535;15
4;Facultad de Derecho Aula 3;40.48516252;-3.361537401;16
4;Casa de la Juventud Salón de Actos Plaza de la Juventud, s/n;40.48199134;-3.353800317;17
4;C/ Caballería Española, 10 (junto a la parada del 10);40.4883654;-3.3597796;16
4;Local para el desarrollo humano Lope de Figueroa 7;40.4830746;-3.3546908;16
4;Federación Comarcal de Asociación de Vecinos de Alcalá de henares. Calle Eduardo Pascual y Cuéllar N 10;40.4889733;-3.3688616;15
4;Calle Eduardo Pascual y Cuéllar N 10;40.4887915;-3.3687705;15
4;La Gran Pulpería de Alcalá Carretera Alcalá-Arganda Km. 2.200 (Centro de Artesanía de Alcalá);40.46331353;-3.362082978;12
4;CASA DE SOCORRO Calle Santiago, 13;0;0;0
4;Local Amansalva Camino de Los Santos Esta en un poligono en el camino de los santos a media altura. El camino de los santos es perpendicular a calle avila (y es la continuacion del camino de la esgaravita atravesando c/avila). Esta a 5 mins pasando el punto limpio.;40.49308027;-3.345704088;17
4;Terreno en Camino de Afligidos Detrás de Leroy Merlin (CC. La Dehesa) Ver ubicación en el mapa;40.50118308;-3.327273693;19
4;Asociación de Vecinos Azaña Calle Entrepeñas, 4;40.4697343;-3.3638725;15
4;Asociación de Vecions Cervantes C/ Diego López de Zúñíga, 26, trasera;40.4788651;-3.3756967;15
4;Consejo de Estudiantes UAH Callejón de Santa Maria, s/n 28801 Alcalá de Henares;40.481697;-3.3633033;15
4;Facultad de Ciencias Económicas Salón de Actos Pza. Victoria, 2;0;0;0
4;En la sede de cada Junta de Distrito;0;0;0
4;Salida desde Madrid (ver texto de la convocatoria);0;0;0
4;Aula Magna Facultad de Derecho Pza. de los Mártires;40.4850468;-3.3614927;17
4;Sala Margarita Xirgu Vía Complutense,19;40.4845521;-3.367264;14
4;Asociación de Vecinos Cervantes. C/ San Vidal, 13;0;0;0
4;Centro Municipal de Salud (antigua Casa de Socorro) Salón de Actos C/Santiago 13;40.482928;-3.3679673;15
4;Federación Comarcal de Asociaciones de Vecinos de Alcalá de Henares C/Eduardo Pascual y Cuéllar 1;0;0;0
4;El árbol de Ayelén Granja La Esgaravita Calle Camino de Afligidos;40.4965521;-3.337395927;17
4;Sede IU C/ Nuevo Baztán;0;0;0
4;Sucursal BBVA Avda. de Catilla, 6;40.4850381;-3.3485683;15
4;Hospital Universitario Príncipe de Asturias;40.5104156;-3.3476779;13
4;Asociación de Vecinos El Val Avenida de Castilla,2;40.48447774;-3.349456683;0
4;En la Universidad de Alcalá;0;0;0
4;Bar Flamingo Calle de las Moreras, 3;40.4753304;-3.364803;15
4;Sucursal de Bankia C/ Luis Vives, 2;40.4767656;-3.3688396;16
4;CIDAJ. Casa Tapón C/ San Felipe Neri, 1 Alcalá de Henares;40.48114831;-3.368961707;16
4;Bar La Vaca Flaca Calle del Postigo, 3;40.4793441;-3.3709385;15
4;Casa de Cultura y Solidaridad C/ Talamanca, 1 Local 6;40.484779;-3.364402;14
4;Asociación de Vecinos Cisneros. C/ San Vidal, 33;40.4732242;-3.3730954;15
4;Federación Comarcal de Asociaciones de Vecinos de Alcalá de Henares. C/Eduardo Pascual y Cuéllar, s/n;40.48886776;-3.369455233;15
4;Asociación de Vecinos El Val Avda. Castilla, 1;40.4838805;-3.3515596;15
4;Calle Santiago 13;0;0;0
4;Colegio San Ildefonso. Sala de Conferencias Internacionales de la Universidad de Alcalá.;40.4825051;-3.3638317;15
4;CAJE (Colectivo de Acción para el Juego y la Educación) C/ Diego López de Zúñiga, 28.;40.4788651;-3.3756967;16
4;Facultad de Derecho Universidad de Alcalá Salón de Grados Pza. de los Mártires;40.48516252;-3.361537401;16
4;Calle Santiago 13;40.482928;-3.3679673;15
4;Junta de Distrito III Paseo de Los Pinos, 1;40.4862359;-3.3729685;14
4;"Colegio ""Los Basilios"" Calle Colegios 10";40.4816854;-3.3605011;15
4;Federación Comarcal de Asocaciaciones de Vecinos de Alcalá de Henares. C/Eduardo Pascual y Cuéllar, s/n;40.4889733;-3.3688616;15
4;Plaza de las Bernardas, s/n;40.48267139;-3.369236747;16
4;Sucursal de Bankia Avenida de Juan de Austria, 1;40.4857324;-3.3577211;15
4;Campus Universitario, Club Social de CRUSA;40.5085001;-3.3470733;13
4;Asociación de Vecinos Cisneros Calle de San Vidal, 33 (Edificio de la Biblioteca Pública María Moliner);40.4732242;-3.3730954;15
4;Sucursal Kutxabank Avda. Complutense, 44;40.4868126;-3.3598045;15
4;Centro Comercial Nueva Alcalá (escaleras) C/Entrepeñas nº4;40.4697343;-3.3638725;14
4;Corral de Comedias Plaza de Cervantes 15;40.4822818;-3.3645067;15
4;Federación Comarcal de Asocaciaciones de Vecinos de Alcalá de Henares. C/Eduardo Pascual y Cuéllar, s/n;40.48886776;-3.369455233;15
4;Sucursal Bankia. Calle Valladolid, 2;0;0;0
4;Gravitas, Cardenal Cisneros, 10;40.4808086;-3.370266;15
4;Facultad de Biología, Ciencias Ambientales y Química Campus Científico-Tecnológico Ctra. Madrid-Barcelona, Km. 33,600 28871;40.50997847;-3.344658902;12
4;Sucursal Catalunya Caixa C/ Alonso Martínez, 13;40.484833;-3.3570661;16
4;Sala de Exposiciones del CAJE (Colectivo de Acción para el Juego y la Educación) C/ Diego López de Zúñiga, 28.;0;0;0
4;Estación de tren de Acalá de Henares;40.48921796;-3.365732376;15
4;Apeadero Alcalá-Universidad;40.50583763;-3.335552111;13
4;Rontonda del Hospital de Alcalá;0;0;0
4;Plaza de toros Avenida Miguel de Unamuno s/n;40.49603378;-3.357615208;14
4;Paseo del Río;40.4740156;-3.362545863;15
4;CC.OO. Vía Complutense, 19;40.4845521;-3.367264;18
4;C/ Talamanca, 1 Local 6. (en el pasadizo);40.4858769;-3.3657785;15
4;Facultad de Derecho (escaleras de entrada);40.48518226;-3.361424427;17
4;Asociación de Vecinos El Val Avda. Castilla, 2;40.4846646;-3.3492518;16
4;Estatua de Cervantes. Plaza Cervantes;40.4816768;-3.3641342;15
4;Sucursal de Bankia de la Calle Entrepeñas, s/n,(Nueva Alcalá) Alcalá de Henares;40.469954;-3.3641002;16
4;Campus Universitario Planta baja de la Facultad de Medicina y Educación Física, frente a la entrada;40.5118145;-3.344785;15
4;Casa de la Juventud Paseo del Val, 2;40.4818948;-3.3581031;15
4;Facultad de Filosofía y Letras Colegio de Málaga. C/ Colegios, 2;40.4812618;-3.363545;15
4;LIBRERÍA DIÓGENES c/ Ramón y Cajal, 1;40.4825903;-3.3653354;16
4;Teatro Salón Cervantes Calle Cervantes 7;40.4835566;-3.3661473;16
4;Salón de Actos del Real Jardín Botánico Campus Universidad de Alcalá;40.50608544;-3.342023673;15
4;Plaza de Cervantes;0;0;0
4;"Centro Cultural ""La Galatea"" C/ Emilia Pardo Bazán, 3 (Espartales)";40.5036468;-3.373613;14
4;IMIDRA;0;0;0
4;Archivos del Movimiento Obrero C/ Colegios 7;40.4818163;-3.3605417;15
4;Facultad de Filosofía y Letras. Aula 4 Colegio de Málaga. c/. Colegios, 2.;0;0;0
4;El Árbol de Ayelén;0;0;0
4;Salón de Actos Rectorado UAH Plaza San Diego;40.4832318;-3.3633005;15
4;Sucursal Bankia C/ San Vidal, 41 28801 Alcalá de Henares;40.4724674;-3.3723084;15
4;Calle San Vidal;0;0;0
4;Calle Libreros;40.48407678;-3.363336069;15
4;Capilla del Oidor junto a Pza. de Cervantes;40.48159665;-3.363806011;16
4;Calle libreros 19;40.4848704;-3.3619257;16
4;Calle Libreros 19;40.4848704;-3.3619257;15
4;Frente al rectorado UAH Plaza de San Diego Alcalá de Henares;40.48297883;-3.363171754;16
4;Recorrido: Parque Natural de los Cerros en Alcalá de Henares, hasta la Plaza de Cervantes.;0;0;0
4;Calle Entrepeñas Frente Al Colegio Zulema, En Alcalá De Henares;0;0;0
4;Estación Renfe C/ Pedro Lainez s/n 28805 Alcalá de Henares;40.48907109;-3.365743105;18
4;Plaza de los Irlandeses;40.4815771;-3.3665515;15
4;Bar Las Rejas C/ Ferraz, 22;40.4894745;-3.3611373;15
4;"Asociación Cultural ""El Adefesio"" Calle Pintor Lucas Padilla s/n 28807 Alcalá de Henares";40.48847853;-3.362683792;16
4;Caseta de IU Recinto Ferial;40.47884699;-3.356366053;14
4;Emisora RK 20 107.7 FM;0;0;0
4;Camino de Afligidos Detrás de Leroy Merlín;0;0;0
4;Federación de Asociaciones de Vecinos de AH C/ Eduardo Pascual y Cuellar, 1 28806 - Alcalá de Henares;40.48881814;-3.369541112;14
4;Kutxa Bank Avda. Juan de Austria;0;0;0
4;Centro Social Trece Rosas Paseo del Val 12;40.4820512;-3.3568654;15
4;Camino de Afligidos Detrás de Leroy Merlín;40.50115095;-3.327317729;0
4;Multicines Cuadernillos Parque Cuadernillos CTRA. Madrid-Barcelona KM. 35 s/n,;40.4554148;-3.5185708;11
4;Multicines Cuadernillos Cenro Comercial Cuadernillos CTRA. Madrid-Barcelona KM. 34 s/n,;40.4554148;-3.5185708;11
4;Pza. Cervantes s/n;40.4816768;-3.3641342;16
4;Casa de Socorro, C/Santiago, 13;40.48298149;-3.36802339;16
4;El Adefesio. Calle Pintor Lucas Padilla;40.4881195;-3.3624263;14
4;Salón de Actos. Edificio de Ciencias. Campus Científico-Tecnológico;40.484779;-3.364402;15
4;Centro Penitenciario Madrid I Ctra. Meco (M-121), KM. 4,5;45.9502171;15.4870316;15
4;Callejón del Vicario;40.4796091;-3.3673254;13
4;Callejón del Vicario Alcalá de Henares;40.47944997;-3.36714301;16
4;Colegio de Málaga. Calle Colegios, 2;40.4812374;-3.3637647;16
4;CCOO Vía Complutense, 19;40.4845521;-3.367264;15
4;Ayuntamiento de Alcalá Plaza de Cervantes 12 28801 Alcalá de Henares;40.48176851;-3.364326849;16
4;Sucursal de Bankia de la Calle José Ruiz Azorín, 47, Alcalá de Henares.;40.5067188;-3.3705675;16
4;Escaleras externas Facultad Derecho UAH C/ Libreros 27;40.4850468;-3.3614927;17
4;Sucursal de BBVA Calle Libreros, 8;40.4835447;-3.364098;16
4;Federación de Asociaciones de Vecinos Educardo Pascual y Cuéllar s/n;40.4889733;-3.3688616;15
4;Sala de Juntas. Facultad de Filosofía y Letras.;0;0;0
4;Pza. de los Irlandeses.;40.4815771;-3.3665515;17
4;Sucursal de Bankia de la Calle José Ruiz Azorín, 47, Alcalá de Henares.;40.5067188;-3.3705675;15
4;Centro Cultural La Galatea (Espartales) C/ Emilia Pardo Bazán, 3 Alcalá de Henares;40.5042804;-3.3739046;19
4;"Asociación Cultural ""El Adefesio"" Calle Pintor Padilla s/n 28807 Alcalá de Henares";40.4881195;-3.3624263;16
4;Plaza de Cervantes Alcalá de Henares;40.48231623;-3.364207277;15
4;Federación de Asociaciones de Vecinos de AH C/ Eduardo Pascual y Cuellar, 1 28806 - Alcalá de Henares;40.50724821;-3.366590683;14
4;Plaza de los Santos Niños Alcalá de Henares;40.48077763;-3.369262881;17
4;Puerta de Madrid Alcalá de Henares;40.4806504;-3.372434514;16
4;Centro Social 13 Rosas Paseo del Val, 12 (junto al C.C. Boisán II) Alcalá de Henares;40.48200224;-3.35658645;16
4;Escuela de Arquitectura C/ Santa Úrsula 8 Alcalá de Henares;40.4812006;-3.3650707;16
6;Plaza de Bejanque;40.6328785;-3.160295299;16
6;Plaza del Carmen;40.6317235;-3.1664322;14
6;Espacio Tejemaneje C/ Zaragoza 53A;40.63724114;-3.153118983;15
6;Local de CNT C/ La Mina 31A;40.6318891;-3.1624175;15
6;Imagina  C/ Gral Medrano de Miguel, 24 Guadalajara;40.6290236;-3.175158;16
6;Librería El Árbol Rojo C/ Cardenal González de Mendoza, 9;40.632126;-3.1695585;15
6;Avda del Ejercito esquina Pedro Sanz Vázquez;0;0;0
6;rincon lento;0;0;0
6;Cementerio de Guadalajara Fosa común.;0;0;0
6;Sucursal de Bankia Av. Barcelona 23;40.6345252;-3.1578868;15
6;Fraguas;41.1031783;-3.1314471;10
6;Imagina C/ Gral Medrano de Miguel, 24;40.6290236;-3.175158;16
6;Caseta de la librería Rayuela, en la Feria del Libro.;0;0;0
6;Feria del Libro de Guadalajara, de 18 a 19 horas (Carpa Central).;0;0;0
6;Centro Municipal Integrado Avenida del Vado 15;40.6404506;-3.1660814;13
6;Plaza del Infantado;40.63121;-3.162205;14
6;Plaza Santo Domingo;0;0;0
6;C/ Sigüenza esquina con Av. Castilla;40.62628507;-3.167849042;16
6;HUAJA C/ Antonio Machado, 13;40.6289071;-3.1838895;15
6;Espacio Karaba Calle Marqués de Santillana, 13;40.6272206;-3.1611668;16
6;Salón de actos del Instituto Brianda de Mendoza C/ Hermanos Fernández Galiano 6;40.6354433;-3.1759875;17
6;Ludoteca El Bosque Animado C/ Laguna de Taravilla nº 4 local (Aguas Vivas);40.6375635;-3.1616536;17
6;Metropolis Cafe C/ Horno San Gil, 2, 19001 Guadalajara (España);40.6338796;-3.1658765;15
6;Multicines Guadalajara Centro Comercial Ferial Plaza;40.6219303;-3.1665637;16
6;Pza. Santo Domingo;40.63049324;-3.165005849;16
6;"Salón de Actos del Centro Municipal Integrado (CMI) ""Eduardo Guitián""";40.542504;-3.339157;0
6;Librería Árbol Rojo C/ Cardenal Gonzalez de Mendoza 9;40.6320704;-3.1695383;14
6;Marqués de Santillana, 13;40.6272206;-3.1611668;15
6;Centro social de Ibercaja Calle del Doctor Fléming, 2 B, 19003 Guadalajara;40.62951274;-3.165656661;19
6;Centro Social Octubre;0;0;0
6;"Finca ""Los Castillejos"" (Guadalajara), carretera de Fontanar km 4.";40.542504;-3.339157;0
6;Centro de Prensa C/ Felipe Solano Antelo 7;40.6243908;-3.1649674;14
6;CENTRO MUNICIPAL INTEGRADO “EDUARDO GUITIÁN” Avenida del Vado nº 15;40.6404506;-3.1660814;11
6;Plaza Fernando Beladíez;40.6326783;-3.163274;15
6;Parque del Auditorio de la Carcel Avda. de Castilla 35;40.6265732;-3.1606027;16
6;Teatro Moderno Plaza de San Esteban, 1;40.6330671;-3.1647951;14
6;Parque de la Concordia, junto al kiosko de la música.;40.63121;-3.162205;14
6;Salon de actos Biblioteca Dávalos Plaza Dávalos;40.6340629;-3.1683145;11
6;Juzgados de Guadalajara Plaza Fernando Beladíez;40.6326783;-3.163274;15
6;Espacio Karaba C/ Cap. Boixareu Rivera, 36 Interior Bajo C .;40.6318854;-3.1614567;15
6;Plaza de San Esteban;40.6331965;-3.1650106;13
6;"Centro Social ""Los Valles"" Calle Virgen de la Hoz, 4";40.6346079;-3.1483724;15
6;Biblioteca de Dávalos (Salón de Actos) Plaza de Dávalos s/n;40.6340629;-3.1683145;16
6;"Asociación de Vecinos ""Castilla"" C/ General Moscardó Guzmán, 39";40.6327723;-3.1716433;15
6;Auditorio Buero Vallejo C/ Cifuentes, 30;40.630822;-3.1725486;17
6;Centro Social Octubre Calle Chorrón 16;40.6308358;-3.1599213;15
6;Palacio del Infantado;40.6358737;-3.1686577;15
6;EL Rincón Lento c/ Juan Catalina, 5 19001 Guadalajara;40.6348014;-3.1674739;14
6;Biblioteca de Guadalajara Plaza Dávalos 19001 Guadalajara, España;40.6340629;-3.1683145;15
6;Centro Social Los Valles. Virgen de la Hoz, 4 19005 Guadalajara;40.6346079;-3.1483724;14
6;c/Cronista Juan Catalina nº 5, 19001 Guadalajara.;40.6348671;-3.1671124;15
7;C/ Segogia 15, 2ºB;40.4622773;-3.4776308;13
7;Calle Abedul, 8;40.4541635;-3.4540028;15
7;C/ Virgen del Pilar;0;0;0
7;Parque del Sureste;0;0;0
7;Hospital de Torrejón C/ Mateo Inurria, s/n (Soto del Henares) 28850 - Torrejón de Ardoz;40.4643698;-3.4358722;13
7;Ayuntamiento de Torrejón;0;0;0
7;C. C. El Circulo. Avda. de la Constitución, 90;40.4572609;-3.4730171;15
7;Centro Polivalente Abogados de Atocha Calle Londres 11B;40.4611661;-3.4688549;15
7;Cafetin El Desván C/ Virgen del Pilar, 9;40.4578706;-3.4778725;15
7;Sucursal de Deutsche Bank Calle Pesquera, 3;40.4564897;-3.478589;15
7;C/Hierro, 79;40.44886;-3.4541566;15
7;Local de CGT C/ Soledad, 35;40.4584876;-3.4767044;15
7;Sucursal CAI Calle Lanzarote;0;0;0
7;Centro Polivalente Abogados de Atocha;40.4611661;-3.4688549;14
7;Paseo de la Democracía 10;0;0;0
7;JUAN BAUTISTA MONEGRO 10, portal 16;40.4621257;-3.4386469;12
7;Calle de la Soledad, 35;40.4584556;-3.4767433;15
7;Estacion de tren;40.4557746;-3.4800613;14
7;Ayuntamiento Plaza Mayor, 1;40.4589477;-3.4798084;16
7;Plaza Mayor;0;0;0
7;C/ Maestro Chueca 4, bajo;40.4584079;-3.4871343;15
7;Avenida de la Constitución nº 142;40.4597634;-3.4610202;13
7;"Centro de Salud ""Las Fronteras"" C/ Puerto de Navacerrada, 4";40.453869;-3.479817;15
7;"Centro de Especialidades ""Veredillas"" Sala de usos múltiples (1ªplanta) Av de Madrid S/N";40.4636343;-3.4587288;14
7;"Centro de salud ""Las Fronteras"" C/ Puerto de Navacerrada, 4 Sala multiusos (1ª planta)";0;0;0
7;Calle Segovia 15;40.4622773;-3.4776308;15
7;CGT Corredor del Henares Calle Soledad, 35. 1º 28850 Torrejón de Ardoz;40.4584876;-3.4767044;17
7;Sucursal Bankia Avenida de la Constitución, 142 (frente a 'Maxi Día');40.4597634;-3.4610202;15
7;Pza. España;40.4557746;-3.4800613;13
7;Dirección Sede de IU Torrejón de Ardoz c/ Cancana, 29;40.457099;-3.4806515;14
7;Sucursal de Banckia Av. Constitución 142;40.4597926;-3.4607964;16
8;Ferial de Coslada;0;0;0
8;Metro La Rambla;40.4251478;-3.5479247;15
8;<m> La Rambla C/ Honduras s/n semiesquina a C/ Méjico;0;0;0
8;Recinto Ferial;0;0;0
8;Radio Jabato. C/ Isleta 30;40.4400956;-3.5309866;17
8;Plaza del Ayuntamiento;40.4260459;-3.5651646;17
8;Merendero del Parque del Humedal;0;0;0
8;Bosque del Humedal;0;0;0
8;Paseo Dolores Ibarruri junto CC Los Valles;0;0;0
8;Parque Salvador Allende;40.4260459;-3.5651646;15
8;Plaza Mar Egeo;40.4169475;-3.5735088;16
8;inscripciones: fiestacrianzacoslada@gmail.com;0;0;0
8;Sucursal Bankia Calle Petra Sánchez;40.4252295;-3.5635082;20
8;Caja Duero;0;0;0
8;Glorieta de la Mujer;40.4260459;-3.5651646;15
8;Café Teatro Margarita Nelken Av de los Príncipes de España, 18;40.2319062;-3.4333006;11
8;Centro Cultural Margarita Nelken : Av de los Príncipes de España, 18;40.426549;-3.5502208;15
8;Pza. Mayor;40.4260459;-3.5651646;18
8;Avda. de la Constitución,29 - 4 ºA;40.4260459;-3.5651646;13
8;Centro Asociativo la Estación. C/ Isleta 30;40.4400956;-3.5309866;19
8;Juzgados de Coslada. C/Colomobia, 29;0;0;0
8;Monolito, Paseo de Francisco Javier Sauquillo;40.42406868;-3.561223399;16
8;Asociación de Vecinos Fleming de Coslada calle Dr. García Ortiz 7;40.4256148;-3.5610317;13
8;Banco Sabadell C/ Venezuela s/n;40.4283212;-3.5405341;15
8;Centro Cívico El Cerro, C/ Manuel Azaña s/n;40.41558523;-3.554980422;15
8;CC.OO. Coslada C/ Méjico 1-3;40.4232556;-3.5481478;14
8;Asociación Vecinos Fleming C/ Doctor García Ortiz, 7;40.4256148;-3.5610317;14
8;Estación de tren;40.44269387;-3.533701561;15
8;Edificio Multifuncional La Rambla,3ª planta Avda. Principes de España s/n;40.42661347;-3.550251188;15
8;Kutxa Bank C/ Doctor Michavilla;40.4279336;-3.5621332;14
8;Recinto ferial de Coslada Coslada;40.4234271;-3.5241104;15
8;Merenderos del Lago, Parque Avenida de España Calle Honduras Coslada;40.42493514;-3.545638118;15
